                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.51631,                0.57001,                 1.1653,                 0.8186,                 0.9246,                0.92534,                 0.8492,                0.45834,                0.55161,                 1.0328,             0.00038799,             0.00038799,             0.00038799
                    158,                0.49752,                0.54601,                 1.1417,                 0.8727,                0.89382,                0.92261,                0.84511,                0.46297,                0.58744,                 1.0435,             0.00037974,             0.00037974,             0.00037974
                    159,                0.49397,                0.55312,                 1.1203,                0.86217,                0.93712,                 0.9315,                0.85448,                0.46635,                0.51707,                 1.0464,             0.00037149,             0.00037149,             0.00037149
                    160,                0.51918,                0.57003,                 1.1647,                 0.8553,                0.93867,                0.91717,                0.83409,                0.46418,                0.54355,                 1.0415,             0.00036324,             0.00036324,             0.00036324
                    161,                 0.5052,                0.55712,                 1.1417,                0.83944,                0.93532,                0.91967,                0.84387,                0.47818,                0.54413,                 1.0421,             0.00035499,             0.00035499,             0.00035499
                    162,                0.50587,                0.55704,                 1.1494,                 0.7999,                0.95993,                0.93095,                0.85079,                0.47569,                0.54199,                 1.0557,             0.00034674,             0.00034674,             0.00034674
                    163,                0.51161,                 0.5372,                 1.1511,                0.79519,                0.96067,                0.92978,                0.85226,                0.47748,                  0.603,                 1.0554,             0.00033848,             0.00033848,             0.00033848
                    164,                0.50507,                 0.5532,                 1.1509,                0.91435,                0.89463,                0.91865,                0.83734,                0.46897,                0.54717,                 1.0527,             0.00033023,             0.00033023,             0.00033023
                    165,                0.50125,                0.55343,                 1.1424,                0.87935,                0.90031,                0.93855,                 0.8621,                0.46892,                0.52289,                 1.0473,             0.00032198,             0.00032198,             0.00032198
                    166,                0.51076,                0.54173,                 1.1445,                 0.8336,                 0.9384,                0.92289,                0.84182,                 0.4756,                0.53076,                 1.0478,             0.00031373,             0.00031373,             0.00031373
                    167,                0.49903,                0.54112,                  1.148,                0.85394,                0.93023,                0.92104,                0.83595,                0.47468,                 0.5524,                 1.0399,             0.00030548,             0.00030548,             0.00030548
                    168,                0.49096,                0.54288,                 1.1376,                0.83377,                0.91554,                0.93078,                0.84546,                0.47397,                 0.5598,                 1.0381,             0.00029723,             0.00029723,             0.00029723
                    169,                0.50675,                 0.5225,                 1.1411,                0.82079,                0.92304,                0.94042,                0.85356,                0.47674,                0.59614,                 1.0444,             0.00028897,             0.00028897,             0.00028897
                    170,                0.50071,                0.53354,                 1.1368,                0.89969,                0.91627,                0.91996,                0.83678,                0.47621,                0.50863,                 1.0481,             0.00028072,             0.00028072,             0.00028072
                    171,                0.48479,                0.50939,                 1.1303,                0.85951,                0.93846,                 0.9306,                0.84634,                0.47513,                0.50059,                 1.0398,             0.00027247,             0.00027247,             0.00027247
                    172,                0.49658,                0.52756,                  1.133,                0.91382,                0.90278,                0.93583,                0.85764,                0.46512,                  0.507,                 1.0297,             0.00026422,             0.00026422,             0.00026422
                    173,                0.49118,                0.51365,                 1.1238,                0.78412,                0.95469,                0.94155,                 0.8669,                 0.4755,                0.53994,                 1.0312,             0.00025597,             0.00025597,             0.00025597
                    174,                0.48468,                0.50549,                 1.1348,                 0.8763,                0.92698,                0.94665,                 0.8656,                0.46244,                0.48057,                 1.0308,             0.00024772,             0.00024772,             0.00024772
                    175,                0.47876,                0.53134,                 1.1198,                0.79392,                0.94852,                0.94618,                0.86293,                0.46298,                0.53819,                  1.028,             0.00023946,             0.00023946,             0.00023946
                    176,                0.49557,                0.53073,                 1.1499,                0.91503,                0.90585,                0.93489,                0.85111,                0.46632,                0.50249,                 1.0338,             0.00023121,             0.00023121,             0.00023121
                    177,                0.50168,                0.51493,                 1.1502,                0.85058,                0.94894,                0.93778,                0.85089,                 0.4614,                0.47778,                 1.0336,             0.00022296,             0.00022296,             0.00022296
                    178,                0.48338,                0.51296,                 1.1294,                0.86353,                0.94033,                0.93386,                0.84798,                0.46493,                0.49791,                 1.0473,             0.00021471,             0.00021471,             0.00021471
                    179,                0.49491,                0.51425,                 1.1427,                0.82095,                0.94582,                0.93556,                0.84577,                0.47066,                0.56166,                 1.0473,             0.00020646,             0.00020646,             0.00020646
                    180,                0.48366,                0.51801,                 1.1287,                0.85346,                0.96156,                0.94208,                0.86191,                 0.4686,                0.48163,                 1.0413,             0.00019821,             0.00019821,             0.00019821
                    181,                0.49484,                0.49723,                 1.1309,                0.86932,                0.95098,                 0.9441,                0.85542,                0.46342,                0.49049,                  1.041,             0.00018995,             0.00018995,             0.00018995
                    182,                0.48163,                0.49541,                 1.1326,                 0.8478,                 0.9596,                 0.9343,                0.85124,                0.45871,                0.51925,                 1.0313,              0.0001817,              0.0001817,              0.0001817
                    183,                0.46551,                0.50113,                 1.1108,                0.84725,                0.94186,                0.93057,                0.85157,                0.45941,                0.53223,                 1.0294,             0.00017345,             0.00017345,             0.00017345
                    184,                0.47782,                0.50519,                 1.1202,                 0.8611,                0.93255,                0.93304,                0.85002,                0.46179,                 0.5245,                 1.0337,              0.0001652,              0.0001652,              0.0001652
                    185,                0.49422,                0.50662,                 1.1384,                0.89699,                0.91707,                0.93294,                0.85581,                0.45682,                0.50445,                 1.0245,             0.00015695,             0.00015695,             0.00015695
                    186,                0.48697,                0.51718,                 1.1357,                0.89225,                0.92717,                0.93038,                0.85192,                0.47192,                0.51517,                 1.0393,              0.0001487,              0.0001487,              0.0001487
                    187,                0.49634,                0.53633,                 1.1387,                0.87564,                0.92073,                0.93899,                0.85294,                0.46424,                0.48255,                 1.0286,             0.00014044,             0.00014044,             0.00014044
                    188,                0.46824,                  0.493,                 1.1201,                0.89442,                0.92549,                0.93652,                0.86175,                0.46004,                 0.4827,                 1.0212,             0.00013219,             0.00013219,             0.00013219
                    189,                0.49413,                0.49246,                 1.1355,                0.87415,                0.94623,                0.94588,                0.86848,                0.45855,                0.47174,                  1.022,             0.00012394,             0.00012394,             0.00012394
                    190,                0.47571,                0.49995,                 1.1354,                0.84308,                0.97438,                0.94362,                0.86372,                0.45912,                0.47887,                 1.0292,             0.00011569,             0.00011569,             0.00011569
                    191,                0.36292,                0.38131,                0.97349,                0.87624,                0.92555,                0.94181,                0.86057,                0.45323,                0.48869,                 1.0239,             0.00010744,             0.00010744,             0.00010744
                    192,                 0.3581,                0.37315,                0.97569,                0.87996,                 0.8898,                0.93972,                0.86175,                0.45845,                0.51243,                 1.0331,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    193,                0.35228,                0.34881,                0.95153,                0.84969,                0.94975,                 0.9372,                0.85753,                0.46333,                0.50266,                 1.0411,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    194,                 0.3573,                0.33936,                 0.9526,                0.85402,                0.95247,                 0.9406,                0.85822,                0.46354,                0.50294,                 1.0405,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    195,                0.35103,                0.33057,                0.96131,                0.90302,                0.90382,                  0.939,                0.85961,                0.45764,                0.48291,                 1.0339,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    196,                0.35096,                0.32277,                0.96355,                0.81847,                0.96159,                  0.943,                0.86207,                0.46007,                0.48416,                 1.0295,              6.618e-05,              6.618e-05,              6.618e-05
                    197,                0.34697,                0.33073,                0.95716,                0.90102,                0.88141,                0.93976,                0.86004,                0.45765,                0.47587,                 1.0365,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    198,                0.34302,                0.31599,                0.95482,                0.86409,                 0.9241,                0.93706,                0.85924,                0.45927,                 0.4884,                 1.0375,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    199,                0.34084,                0.31421,                0.95959,                0.83411,                0.95949,                0.93818,                0.85437,                0.46015,                0.48885,                 1.0388,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    200,                0.34767,                0.31743,                0.95935,                0.89194,                0.90415,                0.93783,                0.85732,                0.45469,                  0.485,                 1.0343,             3.3173e-05,             3.3173e-05,             3.3173e-05
