                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    138,                0.44193,                0.43707,                 1.0774,                0.90602,                0.95159,                 0.9548,                0.87553,                0.48168,                0.45556,                 1.0405,             0.00054478,             0.00054478,             0.00054478
                    139,                0.44981,                0.44733,                 1.0874,                0.89682,                0.96382,                0.94793,                0.86911,                0.48479,                0.45303,                  1.052,             0.00053652,             0.00053652,             0.00053652
                    140,                0.46206,                0.44205,                 1.1033,                0.93497,                0.90415,                0.94986,                0.85507,                0.49345,                0.48769,                 1.0479,             0.00052827,             0.00052827,             0.00052827
                    141,                0.44917,                0.43153,                 1.0901,                 0.8769,                0.97388,                0.95349,                0.86473,                0.50519,                0.58506,                 1.0697,             0.00052002,             0.00052002,             0.00052002
                    142,                0.44696,                0.43619,                  1.086,                0.90095,                0.92886,                0.93354,                0.84125,                0.49038,                0.53475,                 1.0526,             0.00051177,             0.00051177,             0.00051177
                    143,                 0.4454,                0.44265,                 1.0851,                0.88437,                0.94186,                 0.9357,                0.85545,                0.49265,                 0.5055,                 1.0517,             0.00050352,             0.00050352,             0.00050352
                    144,                0.43527,                0.43497,                 1.0705,                0.88696,                0.95013,                0.93977,                0.85643,                0.49906,                0.47724,                 1.0575,             0.00049527,             0.00049527,             0.00049527
                    145,                0.43724,                0.42679,                 1.0736,                0.90261,                0.92914,                0.93372,                0.85028,                 0.4931,                0.47171,                 1.0539,             0.00048701,             0.00048701,             0.00048701
                    146,                0.43737,                0.42771,                 1.0763,                0.90428,                0.94186,                0.95061,                0.86378,                0.49434,                0.44568,                 1.0477,             0.00047876,             0.00047876,             0.00047876
                    147,                0.41384,                0.42589,                 1.0643,                0.86765,                0.95244,                0.93535,                0.85588,                0.48325,                0.49276,                 1.0474,             0.00047051,             0.00047051,             0.00047051
                    148,                0.42722,                0.40533,                 1.0627,                 0.9208,                0.91143,                0.94076,                0.86905,                0.48749,                0.49098,                 1.0471,             0.00046226,             0.00046226,             0.00046226
                    149,                 0.4335,                0.41664,                  1.089,                0.88427,                0.95215,                0.94444,                0.86279,                0.48932,                0.47353,                 1.0466,             0.00045401,             0.00045401,             0.00045401
                    150,                0.43763,                0.41942,                 1.0874,                  0.901,                0.94033,                0.94923,                 0.8644,                0.49288,                0.45866,                 1.0564,             0.00044576,             0.00044576,             0.00044576
                    151,                0.42251,                0.39879,                 1.0713,                0.92589,                0.90268,                0.94936,                0.86262,                0.48808,                0.45601,                 1.0492,              0.0004375,              0.0004375,              0.0004375
                    152,                0.43405,                0.43321,                 1.0725,                0.90389,                0.95349,                0.95279,                0.86024,                0.48411,                0.44941,                 1.0442,             0.00042925,             0.00042925,             0.00042925
                    153,                0.41697,                0.40325,                 1.0676,                0.94684,                0.92685,                0.96331,                0.87512,                0.48931,                0.46614,                 1.0476,               0.000421,               0.000421,               0.000421
